station_id,station_name,date,datatype,value,data_source
SYNTH,Orlando Executive,1997-03-15,PRCP,11.0,SYNTHETIC
SYNTH,Sebring,1997-03-15,TMAX,783.0,SYNTHETIC
SYNTH,Sebring,1997-03-15,TMIN,736.0,SYNTHETIC
SYNTH,Sebring,1997-03-15,PRCP,2.0,SYNTHETIC
SYNTH,Lakeland Linder,1997-04-15,TMAX,806.0,SYNTHETIC
SYNTH,Lakeland Linder,1997-04-15,TMIN,720.0,SYNTHETIC
SYNTH,Lakeland Linder,1997-04-15,PRCP,6.0,SYNTHETIC
SYNTH,Tampa International,1997-04-15,TMAX,693.0,SYNTHETIC
SYNTH,Tampa International,1997-04-15,TMIN,768.0,SYNTHETIC
SYNTH,Tampa International,1997-04-15,PRCP,9.0,SYNTHETIC
SYNTH,Orlando Executive,1997-04-15,TMAX,769.0,SYNTHETIC
SYNTH,Orlando Executive,1997-04-15,TMIN,681.0,SYNTHETIC
SYNTH,Orlando Executive,1997-04-15,PRCP,5.0,SYNTHETIC
SYNTH,Sebring,1997-04-15,TMAX,840.0,SYNTHETIC
SYNTH,Sebring,1997-04-15,TMIN,605.0,SYNTHETIC
SYNTH,Sebring,1997-04-15,PRCP,0.0,SYNTHETIC
SYNTH,Lakeland Linder,1997-05-15,TMAX,817.0,SYNTHETIC
SYNTH,Lakeland Linder,1997-05-15,TMIN,743.0,SYNTHETIC
SYNTH,Lakeland Linder,1997-05-15,PRCP,5.0,SYNTHETIC
SYNTH,Tampa International,1997-05-15,TMAX,790.0,SYNTHETIC
SYNTH,Tampa International,1997-05-15,TMIN,711.0,SYNTHETIC
SYNTH,Tampa International,1997-05-15,PRCP,11.0,SYNTHETIC
SYNTH,Orlando Executive,1997-05-15,TMAX,911.0,SYNTHETIC
SYNTH,Orlando Executive,1997-05-15,TMIN,510.0,SYNTHETIC
SYNTH,Orlando Executive,1997-05-15,PRCP,1.0,SYNTHETIC
SYNTH,Sebring,1997-05-15,TMAX,730.0,SYNTHETIC
SYNTH,Sebring,1997-05-15,TMIN,546.0,SYNTHETIC
SYNTH,Sebring,1997-05-15,PRCP,8.0,SYNTHETIC
SYNTH,Lakeland Linder,1997-06-15,TMAX,782.0,SYNTHETIC
SYNTH,Lakeland Linder,1997-06-15,TMIN,677.0,SYNTHETIC
SYNTH,Lakeland Linder,1997-06-15,PRCP,2.0,SYNTHETIC
SYNTH,Tampa International,1997-06-15,TMAX,858.0,SYNTHETIC
SYNTH,Tampa International,1997-06-15,TMIN,656.0,SYNTHETIC
SYNTH,Tampa International,1997-06-15,PRCP,3.0,SYNTHETIC
SYNTH,Orlando Executive,1997-06-15,TMAX,899.0,SYNTHETIC
SYNTH,Orlando Executive,1997-06-15,TMIN,610.0,SYNTHETIC
SYNTH,Orlando Executive,1997-06-15,PRCP,4.0,SYNTHETIC
SYNTH,Sebring,1997-06-15,TMAX,785.0,SYNTHETIC
SYNTH,Sebring,1997-06-15,TMIN,770.0,SYNTHETIC
SYNTH,Sebring,1997-06-15,PRCP,7.0,SYNTHETIC
SYNTH,Lakeland Linder,1997-07-15,TMAX,792.0,SYNTHETIC
SYNTH,Lakeland Linder,1997-07-15,TMIN,622.0,SYNTHETIC
SYNTH,Lakeland Linder,1997-07-15,PRCP,1.0,SYNTHETIC
SYNTH,Tampa International,1997-07-15,TMAX,986.0,SYNTHETIC
SYNTH,Tampa International,1997-07-15,TMIN,680.0,SYNTHETIC
SYNTH,Tampa International,1997-07-15,PRCP,5.0,SYNTHETIC
SYNTH,Orlando Executive,1997-07-15,TMAX,902.0,SYNTHETIC
SYNTH,Orlando Executive,1997-07-15,TMIN,669.0,SYNTHETIC
SYNTH,Orlando Executive,1997-07-15,PRCP,1.0,SYNTHETIC
SYNTH,Sebring,1997-07-15,TMAX,804.0,SYNTHETIC
SYNTH,Sebring,1997-07-15,TMIN,644.0,SYNTHETIC
SYNTH,Sebring,1997-07-15,PRCP,2.0,SYNTHETIC
SYNTH,Lakeland Linder,1997-08-15,TMAX,878.0,SYNTHETIC
SYNTH,Lakeland Linder,1997-08-15,TMIN,654.0,SYNTHETIC
SYNTH,Lakeland Linder,1997-08-15,PRCP,6.0,SYNTHETIC
SYNTH,Tampa International,1997-08-15,TMAX,813.0,SYNTHETIC
SYNTH,Tampa International,1997-08-15,TMIN,656.0,SYNTHETIC
SYNTH,Tampa International,1997-08-15,PRCP,6.0,SYNTHETIC
SYNTH,Orlando Executive,1997-08-15,TMAX,893.0,SYNTHETIC
SYNTH,Orlando Executive,1997-08-15,TMIN,677.0,SYNTHETIC
SYNTH,Orlando Executive,1997-08-15,PRCP,7.0,SYNTHETIC
SYNTH,Sebring,1997-08-15,TMAX,588.0,SYNTHETIC
SYNTH,Sebring,1997-08-15,TMIN,817.0,SYNTHETIC
SYNTH,Sebring,1997-08-15,PRCP,2.0,SYNTHETIC
SYNTH,Lakeland Linder,1997-09-15,TMAX,908.0,SYNTHETIC
SYNTH,Lakeland Linder,1997-09-15,TMIN,566.0,SYNTHETIC
SYNTH,Lakeland Linder,1997-09-15,PRCP,6.0,SYNTHETIC
SYNTH,Tampa International,1997-09-15,TMAX,735.0,SYNTHETIC
SYNTH,Tampa International,1997-09-15,TMIN,600.0,SYNTHETIC
SYNTH,Tampa International,1997-09-15,PRCP,12.0,SYNTHETIC
SYNTH,Orlando Executive,1997-09-15,TMAX,804.0,SYNTHETIC
SYNTH,Orlando Executive,1997-09-15,TMIN,667.0,SYNTHETIC
SYNTH,Orlando Executive,1997-09-15,PRCP,7.0,SYNTHETIC
SYNTH,Sebring,1997-09-15,TMAX,859.0,SYNTHETIC
SYNTH,Sebring,1997-09-15,TMIN,662.0,SYNTHETIC
SYNTH,Sebring,1997-09-15,PRCP,4.0,SYNTHETIC
SYNTH,Lakeland Linder,1997-10-15,TMAX,1012.0,SYNTHETIC
SYNTH,Lakeland Linder,1997-10-15,TMIN,645.0,SYNTHETIC
SYNTH,Lakeland Linder,1997-10-15,PRCP,4.0,SYNTHETIC
SYNTH,Tampa International,1997-10-15,TMAX,904.0,SYNTHETIC
SYNTH,Tampa International,1997-10-15,TMIN,738.0,SYNTHETIC
SYNTH,Tampa International,1997-10-15,PRCP,8.0,SYNTHETIC
SYNTH,Orlando Executive,1997-10-15,TMAX,871.0,SYNTHETIC
SYNTH,Orlando Executive,1997-10-15,TMIN,558.0,SYNTHETIC
SYNTH,Orlando Executive,1997-10-15,PRCP,11.0,SYNTHETIC
SYNTH,Sebring,1997-10-15,TMAX,728.0,SYNTHETIC
SYNTH,Sebring,1997-10-15,TMIN,674.0,SYNTHETIC
SYNTH,Sebring,1997-10-15,PRCP,0.0,SYNTHETIC
SYNTH,Lakeland Linder,1997-11-15,TMAX,814.0,SYNTHETIC
SYNTH,Lakeland Linder,1997-11-15,TMIN,676.0,SYNTHETIC
SYNTH,Lakeland Linder,1997-11-15,PRCP,4.0,SYNTHETIC
SYNTH,Tampa International,1997-11-15,TMAX,853.0,SYNTHETIC
SYNTH,Tampa International,1997-11-15,TMIN,779.0,SYNTHETIC
SYNTH,Tampa International,1997-11-15,PRCP,5.0,SYNTHETIC
SYNTH,Orlando Executive,1997-11-15,TMAX,800.0,SYNTHETIC
SYNTH,Orlando Executive,1997-11-15,TMIN,727.0,SYNTHETIC
SYNTH,Orlando Executive,1997-11-15,PRCP,8.0,SYNTHETIC
SYNTH,Sebring,1997-11-15,TMAX,721.0,SYNTHETIC
SYNTH,Sebring,1997-11-15,TMIN,697.0,SYNTHETIC
SYNTH,Sebring,1997-11-15,PRCP,6.0,SYNTHETIC
SYNTH,Lakeland Linder,1997-12-15,TMAX,796.0,SYNTHETIC
SYNTH,Lakeland Linder,1997-12-15,TMIN,760.0,SYNTHETIC
SYNTH,Lakeland Linder,1997-12-15,PRCP,2.0,SYNTHETIC
SYNTH,Tampa International,1997-12-15,TMAX,830.0,SYNTHETIC
SYNTH,Tampa International,1997-12-15,TMIN,636.0,SYNTHETIC
SYNTH,Tampa International,1997-12-15,PRCP,3.0,SYNTHETIC
SYNTH,Orlando Executive,1997-12-15,TMAX,732.0,SYNTHETIC
SYNTH,Orlando Executive,1997-12-15,TMIN,534.0,SYNTHETIC
SYNTH,Orlando Executive,1997-12-15,PRCP,10.0,SYNTHETIC
SYNTH,Sebring,1997-12-15,TMAX,752.0,SYNTHETIC
SYNTH,Sebring,1997-12-15,TMIN,570.0,SYNTHETIC
SYNTH,Sebring,1997-12-15,PRCP,7.0,SYNTHETIC
SYNTH,Lakeland Linder,1998-01-15,TMAX,768.0,SYNTHETIC
SYNTH,Lakeland Linder,1998-01-15,TMIN,544.0,SYNTHETIC
SYNTH,Lakeland Linder,1998-01-15,PRCP,11.0,SYNTHETIC
SYNTH,Tampa International,1998-01-15,TMAX,900.0,SYNTHETIC
SYNTH,Tampa International,1998-01-15,TMIN,594.0,SYNTHETIC
SYNTH,Tampa International,1998-01-15,PRCP,14.0,SYNTHETIC
SYNTH,Orlando Executive,1998-01-15,TMAX,898.0,SYNTHETIC
SYNTH,Orlando Executive,1998-01-15,TMIN,624.0,SYNTHETIC
SYNTH,Orlando Executive,1998-01-15,PRCP,9.0,SYNTHETIC
SYNTH,Sebring,1998-01-15,TMAX,1003.0,SYNTHETIC
SYNTH,Sebring,1998-01-15,TMIN,538.0,SYNTHETIC
SYNTH,Sebring,1998-01-15,PRCP,5.0,SYNTHETIC
SYNTH,Lakeland Linder,1998-02-15,TMAX,901.0,SYNTHETIC
SYNTH,Lakeland Linder,1998-02-15,TMIN,845.0,SYNTHETIC
SYNTH,Lakeland Linder,1998-02-15,PRCP,9.0,SYNTHETIC
SYNTH,Tampa International,1998-02-15,TMAX,865.0,SYNTHETIC
SYNTH,Tampa International,1998-02-15,TMIN,697.0,SYNTHETIC
SYNTH,Tampa International,1998-02-15,PRCP,7.0,SYNTHETIC
SYNTH,Orlando Executive,1998-02-15,TMAX,880.0,SYNTHETIC
SYNTH,Orlando Executive,1998-02-15,TMIN,672.0,SYNTHETIC
SYNTH,Orlando Executive,1998-02-15,PRCP,3.0,SYNTHETIC
SYNTH,Sebring,1998-02-15,TMAX,814.0,SYNTHETIC
SYNTH,Sebring,1998-02-15,TMIN,589.0,SYNTHETIC
SYNTH,Sebring,1998-02-15,PRCP,1.0,SYNTHETIC
SYNTH,Lakeland Linder,1998-03-15,TMAX,684.0,SYNTHETIC
SYNTH,Lakeland Linder,1998-03-15,TMIN,642.0,SYNTHETIC
SYNTH,Lakeland Linder,1998-03-15,PRCP,1.0,SYNTHETIC
SYNTH,Tampa International,1998-03-15,TMAX,731.0,SYNTHETIC
SYNTH,Tampa International,1998-03-15,TMIN,664.0,SYNTHETIC
SYNTH,Tampa International,1998-03-15,PRCP,9.0,SYNTHETIC
SYNTH,Orlando Executive,1998-03-15,TMAX,893.0,SYNTHETIC
SYNTH,Orlando Executive,1998-03-15,TMIN,524.0,SYNTHETIC
SYNTH,Orlando Executive,1998-03-15,PRCP,1.0,SYNTHETIC
SYNTH,Sebring,1998-03-15,TMAX,895.0,SYNTHETIC
SYNTH,Sebring,1998-03-15,TMIN,571.0,SYNTHETIC
SYNTH,Sebring,1998-03-15,PRCP,1.0,SYNTHETIC
SYNTH,Lakeland Linder,1998-04-15,TMAX,864.0,SYNTHETIC
SYNTH,Lakeland Linder,1998-04-15,TMIN,572.0,SYNTHETIC
SYNTH,Lakeland Linder,1998-04-15,PRCP,3.0,SYNTHETIC
SYNTH,Tampa International,1998-04-15,TMAX,713.0,SYNTHETIC
SYNTH,Tampa International,1998-04-15,TMIN,601.0,SYNTHETIC
SYNTH,Tampa International,1998-04-15,PRCP,4.0,SYNTHETIC
SYNTH,Orlando Executive,1998-04-15,TMAX,692.0,SYNTHETIC
SYNTH,Orlando Executive,1998-04-15,TMIN,685.0,SYNTHETIC
SYNTH,Orlando Executive,1998-04-15,PRCP,2.0,SYNTHETIC
SYNTH,Sebring,1998-04-15,TMAX,864.0,SYNTHETIC
SYNTH,Sebring,1998-04-15,TMIN,667.0,SYNTHETIC
SYNTH,Sebring,1998-04-15,PRCP,9.0,SYNTHETIC
SYNTH,Lakeland Linder,1998-05-15,TMAX,830.0,SYNTHETIC
SYNTH,Lakeland Linder,1998-05-15,TMIN,615.0,SYNTHETIC
SYNTH,Lakeland Linder,1998-05-15,PRCP,3.0,SYNTHETIC
SYNTH,Tampa International,1998-05-15,TMAX,863.0,SYNTHETIC
SYNTH,Tampa International,1998-05-15,TMIN,653.0,SYNTHETIC
SYNTH,Tampa International,1998-05-15,PRCP,3.0,SYNTHETIC
SYNTH,Orlando Executive,1998-05-15,TMAX,763.0,SYNTHETIC
SYNTH,Orlando Executive,1998-05-15,TMIN,596.0,SYNTHETIC
SYNTH,Orlando Executive,1998-05-15,PRCP,4.0,SYNTHETIC
SYNTH,Sebring,1998-05-15,TMAX,959.0,SYNTHETIC
SYNTH,Sebring,1998-05-15,TMIN,550.0,SYNTHETIC
SYNTH,Sebring,1998-05-15,PRCP,0.0,SYNTHETIC
SYNTH,Lakeland Linder,1998-06-15,TMAX,762.0,SYNTHETIC
SYNTH,Lakeland Linder,1998-06-15,TMIN,721.0,SYNTHETIC
SYNTH,Lakeland Linder,1998-06-15,PRCP,1.0,SYNTHETIC
SYNTH,Tampa International,1998-06-15,TMAX,919.0,SYNTHETIC
SYNTH,Tampa International,1998-06-15,TMIN,596.0,SYNTHETIC
SYNTH,Tampa International,1998-06-15,PRCP,4.0,SYNTHETIC
SYNTH,Orlando Executive,1998-06-15,TMAX,753.0,SYNTHETIC
SYNTH,Orlando Executive,1998-06-15,TMIN,821.0,SYNTHETIC
SYNTH,Orlando Executive,1998-06-15,PRCP,2.0,SYNTHETIC
SYNTH,Sebring,1998-06-15,TMAX,844.0,SYNTHETIC
SYNTH,Sebring,1998-06-15,TMIN,700.0,SYNTHETIC
SYNTH,Sebring,1998-06-15,PRCP,5.0,SYNTHETIC
SYNTH,Lakeland Linder,1998-07-15,TMAX,805.0,SYNTHETIC
SYNTH,Lakeland Linder,1998-07-15,TMIN,639.0,SYNTHETIC
SYNTH,Lakeland Linder,1998-07-15,PRCP,3.0,SYNTHETIC
SYNTH,Tampa International,1998-07-15,TMAX,808.0,SYNTHETIC
SYNTH,Tampa International,1998-07-15,TMIN,727.0,SYNTHETIC
SYNTH,Tampa International,1998-07-15,PRCP,14.0,SYNTHETIC
SYNTH,Orlando Executive,1998-07-15,TMAX,775.0,SYNTHETIC
SYNTH,Orlando Executive,1998-07-15,TMIN,540.0,SYNTHETIC
SYNTH,Orlando Executive,1998-07-15,PRCP,2.0,SYNTHETIC
SYNTH,Sebring,1998-07-15,TMAX,1026.0,SYNTHETIC
SYNTH,Sebring,1998-07-15,TMIN,585.0,SYNTHETIC
SYNTH,Sebring,1998-07-15,PRCP,11.0,SYNTHETIC
SYNTH,Lakeland Linder,1998-08-15,TMAX,954.0,SYNTHETIC
SYNTH,Lakeland Linder,1998-08-15,TMIN,605.0,SYNTHETIC
SYNTH,Lakeland Linder,1998-08-15,PRCP,5.0,SYNTHETIC
SYNTH,Tampa International,1998-08-15,TMAX,950.0,SYNTHETIC
SYNTH,Tampa International,1998-08-15,TMIN,619.0,SYNTHETIC
SYNTH,Tampa International,1998-08-15,PRCP,1.0,SYNTHETIC
SYNTH,Orlando Executive,1998-08-15,TMAX,773.0,SYNTHETIC
SYNTH,Orlando Executive,1998-08-15,TMIN,568.0,SYNTHETIC
SYNTH,Orlando Executive,1998-08-15,PRCP,0.0,SYNTHETIC
SYNTH,Sebring,1998-08-15,TMAX,722.0,SYNTHETIC
SYNTH,Sebring,1998-08-15,TMIN,652.0,SYNTHETIC
SYNTH,Sebring,1998-08-15,PRCP,0.0,SYNTHETIC
SYNTH,Lakeland Linder,1998-09-15,TMAX,838.0,SYNTHETIC
SYNTH,Lakeland Linder,1998-09-15,TMIN,525.0,SYNTHETIC
SYNTH,Lakeland Linder,1998-09-15,PRCP,4.0,SYNTHETIC
SYNTH,Tampa International,1998-09-15,TMAX,886.0,SYNTHETIC
SYNTH,Tampa International,1998-09-15,TMIN,490.0,SYNTHETIC
SYNTH,Tampa International,1998-09-15,PRCP,4.0,SYNTHETIC
SYNTH,Orlando Executive,1998-09-15,TMAX,918.0,SYNTHETIC
SYNTH,Orlando Executive,1998-09-15,TMIN,553.0,SYNTHETIC
SYNTH,Orlando Executive,1998-09-15,PRCP,11.0,SYNTHETIC
SYNTH,Sebring,1998-09-15,TMAX,853.0,SYNTHETIC
SYNTH,Sebring,1998-09-15,TMIN,593.0,SYNTHETIC
SYNTH,Sebring,1998-09-15,PRCP,2.0,SYNTHETIC
SYNTH,Lakeland Linder,1998-10-15,TMAX,864.0,SYNTHETIC
SYNTH,Lakeland Linder,1998-10-15,TMIN,656.0,SYNTHETIC
SYNTH,Lakeland Linder,1998-10-15,PRCP,5.0,SYNTHETIC
SYNTH,Tampa International,1998-10-15,TMAX,746.0,SYNTHETIC
SYNTH,Tampa International,1998-10-15,TMIN,663.0,SYNTHETIC
SYNTH,Tampa International,1998-10-15,PRCP,4.0,SYNTHETIC
SYNTH,Orlando Executive,1998-10-15,TMAX,811.0,SYNTHETIC
SYNTH,Orlando Executive,1998-10-15,TMIN,577.0,SYNTHETIC
SYNTH,Orlando Executive,1998-10-15,PRCP,0.0,SYNTHETIC
SYNTH,Sebring,1998-10-15,TMAX,918.0,SYNTHETIC
SYNTH,Sebring,1998-10-15,TMIN,737.0,SYNTHETIC
SYNTH,Sebring,1998-10-15,PRCP,6.0,SYNTHETIC
SYNTH,Lakeland Linder,1998-11-15,TMAX,732.0,SYNTHETIC
SYNTH,Lakeland Linder,1998-11-15,TMIN,624.0,SYNTHETIC
SYNTH,Lakeland Linder,1998-11-15,PRCP,9.0,SYNTHETIC
SYNTH,Tampa International,1998-11-15,TMAX,831.0,SYNTHETIC
SYNTH,Tampa International,1998-11-15,TMIN,835.0,SYNTHETIC
SYNTH,Tampa International,1998-11-15,PRCP,4.0,SYNTHETIC
SYNTH,Orlando Executive,1998-11-15,TMAX,835.0,SYNTHETIC
SYNTH,Orlando Executive,1998-11-15,TMIN,625.0,SYNTHETIC
SYNTH,Orlando Executive,1998-11-15,PRCP,3.0,SYNTHETIC
SYNTH,Sebring,1998-11-15,TMAX,807.0,SYNTHETIC
SYNTH,Sebring,1998-11-15,TMIN,706.0,SYNTHETIC
SYNTH,Sebring,1998-11-15,PRCP,7.0,SYNTHETIC
SYNTH,Lakeland Linder,1998-12-15,TMAX,757.0,SYNTHETIC
SYNTH,Lakeland Linder,1998-12-15,TMIN,543.0,SYNTHETIC
SYNTH,Lakeland Linder,1998-12-15,PRCP,6.0,SYNTHETIC
SYNTH,Tampa International,1998-12-15,TMAX,860.0,SYNTHETIC
SYNTH,Tampa International,1998-12-15,TMIN,561.0,SYNTHETIC
SYNTH,Tampa International,1998-12-15,PRCP,7.0,SYNTHETIC
SYNTH,Orlando Executive,1998-12-15,TMAX,851.0,SYNTHETIC
SYNTH,Orlando Executive,1998-12-15,TMIN,849.0,SYNTHETIC
SYNTH,Orlando Executive,1998-12-15,PRCP,2.0,SYNTHETIC
SYNTH,Sebring,1998-12-15,TMAX,887.0,SYNTHETIC
SYNTH,Sebring,1998-12-15,TMIN,656.0,SYNTHETIC
SYNTH,Sebring,1998-12-15,PRCP,2.0,SYNTHETIC
SYNTH,Lakeland Linder,1999-01-15,TMAX,893.0,SYNTHETIC
SYNTH,Lakeland Linder,1999-01-15,TMIN,626.0,SYNTHETIC
SYNTH,Lakeland Linder,1999-01-15,PRCP,4.0,SYNTHETIC
SYNTH,Tampa International,1999-01-15,TMAX,845.0,SYNTHETIC
SYNTH,Tampa International,1999-01-15,TMIN,596.0,SYNTHETIC
SYNTH,Tampa International,1999-01-15,PRCP,7.0,SYNTHETIC
SYNTH,Orlando Executive,1999-01-15,TMAX,806.0,SYNTHETIC
SYNTH,Orlando Executive,1999-01-15,TMIN,589.0,SYNTHETIC
SYNTH,Orlando Executive,1999-01-15,PRCP,5.0,SYNTHETIC
SYNTH,Sebring,1999-01-15,TMAX,748.0,SYNTHETIC
SYNTH,Sebring,1999-01-15,TMIN,652.0,SYNTHETIC
SYNTH,Sebring,1999-01-15,PRCP,2.0,SYNTHETIC
SYNTH,Lakeland Linder,1999-02-15,TMAX,906.0,SYNTHETIC
SYNTH,Lakeland Linder,1999-02-15,TMIN,687.0,SYNTHETIC
SYNTH,Lakeland Linder,1999-02-15,PRCP,2.0,SYNTHETIC
SYNTH,Tampa International,1999-02-15,TMAX,885.0,SYNTHETIC
SYNTH,Tampa International,1999-02-15,TMIN,761.0,SYNTHETIC
SYNTH,Tampa International,1999-02-15,PRCP,5.0,SYNTHETIC
SYNTH,Orlando Executive,1999-02-15,TMAX,820.0,SYNTHETIC
SYNTH,Orlando Executive,1999-02-15,TMIN,545.0,SYNTHETIC
SYNTH,Orlando Executive,1999-02-15,PRCP,2.0,SYNTHETIC
SYNTH,Sebring,1999-02-15,TMAX,795.0,SYNTHETIC
SYNTH,Sebring,1999-02-15,TMIN,601.0,SYNTHETIC
SYNTH,Sebring,1999-02-15,PRCP,2.0,SYNTHETIC
SYNTH,Lakeland Linder,1999-03-15,TMAX,824.0,SYNTHETIC
SYNTH,Lakeland Linder,1999-03-15,TMIN,692.0,SYNTHETIC
SYNTH,Lakeland Linder,1999-03-15,PRCP,2.0,SYNTHETIC
SYNTH,Tampa International,1999-03-15,TMAX,858.0,SYNTHETIC
SYNTH,Tampa International,1999-03-15,TMIN,655.0,SYNTHETIC
SYNTH,Tampa International,1999-03-15,PRCP,6.0,SYNTHETIC
SYNTH,Orlando Executive,1999-03-15,TMAX,744.0,SYNTHETIC
SYNTH,Orlando Executive,1999-03-15,TMIN,638.0,SYNTHETIC
SYNTH,Orlando Executive,1999-03-15,PRCP,3.0,SYNTHETIC
SYNTH,Sebring,1999-03-15,TMAX,867.0,SYNTHETIC
SYNTH,Sebring,1999-03-15,TMIN,772.0,SYNTHETIC
SYNTH,Sebring,1999-03-15,PRCP,9.0,SYNTHETIC
SYNTH,Lakeland Linder,1999-04-15,TMAX,802.0,SYNTHETIC
SYNTH,Lakeland Linder,1999-04-15,TMIN,769.0,SYNTHETIC
SYNTH,Lakeland Linder,1999-04-15,PRCP,3.0,SYNTHETIC
SYNTH,Tampa International,1999-04-15,TMAX,793.0,SYNTHETIC
SYNTH,Tampa International,1999-04-15,TMIN,600.0,SYNTHETIC
SYNTH,Tampa International,1999-04-15,PRCP,1.0,SYNTHETIC
SYNTH,Orlando Executive,1999-04-15,TMAX,788.0,SYNTHETIC
SYNTH,Orlando Executive,1999-04-15,TMIN,663.0,SYNTHETIC
SYNTH,Orlando Executive,1999-04-15,PRCP,3.0,SYNTHETIC
SYNTH,Sebring,1999-04-15,TMAX,820.0,SYNTHETIC
SYNTH,Sebring,1999-04-15,TMIN,684.0,SYNTHETIC
SYNTH,Sebring,1999-04-15,PRCP,8.0,SYNTHETIC
SYNTH,Lakeland Linder,1999-05-15,TMAX,895.0,SYNTHETIC
SYNTH,Lakeland Linder,1999-05-15,TMIN,531.0,SYNTHETIC
SYNTH,Lakeland Linder,1999-05-15,PRCP,9.0,SYNTHETIC
SYNTH,Tampa International,1999-05-15,TMAX,894.0,SYNTHETIC
SYNTH,Tampa International,1999-05-15,TMIN,540.0,SYNTHETIC
SYNTH,Tampa International,1999-05-15,PRCP,1.0,SYNTHETIC
SYNTH,Orlando Executive,1999-05-15,TMAX,726.0,SYNTHETIC
SYNTH,Orlando Executive,1999-05-15,TMIN,505.0,SYNTHETIC
SYNTH,Orlando Executive,1999-05-15,PRCP,5.0,SYNTHETIC
SYNTH,Sebring,1999-05-15,TMAX,880.0,SYNTHETIC
SYNTH,Sebring,1999-05-15,TMIN,603.0,SYNTHETIC
SYNTH,Sebring,1999-05-15,PRCP,9.0,SYNTHETIC
SYNTH,Lakeland Linder,1999-06-15,TMAX,776.0,SYNTHETIC
SYNTH,Lakeland Linder,1999-06-15,TMIN,681.0,SYNTHETIC
SYNTH,Lakeland Linder,1999-06-15,PRCP,4.0,SYNTHETIC
SYNTH,Tampa International,1999-06-15,TMAX,834.0,SYNTHETIC
SYNTH,Tampa International,1999-06-15,TMIN,648.0,SYNTHETIC
SYNTH,Tampa International,1999-06-15,PRCP,5.0,SYNTHETIC
SYNTH,Orlando Executive,1999-06-15,TMAX,829.0,SYNTHETIC
SYNTH,Orlando Executive,1999-06-15,TMIN,572.0,SYNTHETIC
SYNTH,Orlando Executive,1999-06-15,PRCP,8.0,SYNTHETIC
SYNTH,Sebring,1999-06-15,TMAX,807.0,SYNTHETIC
SYNTH,Sebring,1999-06-15,TMIN,647.0,SYNTHETIC
SYNTH,Sebring,1999-06-15,PRCP,1.0,SYNTHETIC
SYNTH,Lakeland Linder,1999-07-15,TMAX,784.0,SYNTHETIC
SYNTH,Lakeland Linder,1999-07-15,TMIN,579.0,SYNTHETIC
SYNTH,Lakeland Linder,1999-07-15,PRCP,2.0,SYNTHETIC
SYNTH,Tampa International,1999-07-15,TMAX,956.0,SYNTHETIC
SYNTH,Tampa International,1999-07-15,TMIN,540.0,SYNTHETIC
SYNTH,Tampa International,1999-07-15,PRCP,5.0,SYNTHETIC
SYNTH,Orlando Executive,1999-07-15,TMAX,937.0,SYNTHETIC
SYNTH,Orlando Executive,1999-07-15,TMIN,633.0,SYNTHETIC
SYNTH,Orlando Executive,1999-07-15,PRCP,0.0,SYNTHETIC
SYNTH,Sebring,1999-07-15,TMAX,903.0,SYNTHETIC
SYNTH,Sebring,1999-07-15,TMIN,601.0,SYNTHETIC
SYNTH,Sebring,1999-07-15,PRCP,12.0,SYNTHETIC
SYNTH,Lakeland Linder,1999-08-15,TMAX,874.0,SYNTHETIC
SYNTH,Lakeland Linder,1999-08-15,TMIN,610.0,SYNTHETIC
SYNTH,Lakeland Linder,1999-08-15,PRCP,13.0,SYNTHETIC
SYNTH,Tampa International,1999-08-15,TMAX,771.0,SYNTHETIC
SYNTH,Tampa International,1999-08-15,TMIN,709.0,SYNTHETIC
SYNTH,Tampa International,1999-08-15,PRCP,4.0,SYNTHETIC
SYNTH,Orlando Executive,1999-08-15,TMAX,924.0,SYNTHETIC
SYNTH,Orlando Executive,1999-08-15,TMIN,774.0,SYNTHETIC
SYNTH,Orlando Executive,1999-08-15,PRCP,3.0,SYNTHETIC
SYNTH,Sebring,1999-08-15,TMAX,759.0,SYNTHETIC
SYNTH,Sebring,1999-08-15,TMIN,686.0,SYNTHETIC
SYNTH,Sebring,1999-08-15,PRCP,0.0,SYNTHETIC
SYNTH,Lakeland Linder,1999-09-15,TMAX,981.0,SYNTHETIC
SYNTH,Lakeland Linder,1999-09-15,TMIN,660.0,SYNTHETIC
SYNTH,Lakeland Linder,1999-09-15,PRCP,1.0,SYNTHETIC
SYNTH,Tampa International,1999-09-15,TMAX,834.0,SYNTHETIC
SYNTH,Tampa International,1999-09-15,TMIN,542.0,SYNTHETIC
SYNTH,Tampa International,1999-09-15,PRCP,1.0,SYNTHETIC
SYNTH,Orlando Executive,1999-09-15,TMAX,916.0,SYNTHETIC
SYNTH,Orlando Executive,1999-09-15,TMIN,597.0,SYNTHETIC
SYNTH,Orlando Executive,1999-09-15,PRCP,2.0,SYNTHETIC
SYNTH,Sebring,1999-09-15,TMAX,862.0,SYNTHETIC
SYNTH,Sebring,1999-09-15,TMIN,744.0,SYNTHETIC
SYNTH,Sebring,1999-09-15,PRCP,6.0,SYNTHETIC
SYNTH,Lakeland Linder,1999-10-15,TMAX,899.0,SYNTHETIC
SYNTH,Lakeland Linder,1999-10-15,TMIN,589.0,SYNTHETIC
SYNTH,Lakeland Linder,1999-10-15,PRCP,4.0,SYNTHETIC
